,labels,kor_sentence
197,1,핀란드 금속제품 회사인 컴포넌타 오이(Componenta Oyj)의 순이익은 2006년 같은 기간의 5.3 mln($ 7.3 mln)에서 2007년 1분기에는 26.1 mln($ 35.9 mln)으로 증가했다.
198,1,핀란드 사무용품 및 컴퓨터 액세서리 판매업체 벨트톤 그룹은 2005년 1.13mln유로에서 2006년 1.3mln유로로 순이익이 증가했다고 밝혔다.
199,1,핀란드 보안 및 개인 정보 소프트웨어 솔루션 개발업체 스톤소프트 오이는 스톤게이트 제품의 예비 판매량이 2007년 4분기 3.6mln 유로($5.3mln)로 전년 동기 대비 59pct 증가했다고 2008년 1월 7일 밝혔다.
200,1,핀란드의 실리콘 웨이퍼 기술 회사인 Okmetic Oyj (OmX 헬싱키 : OKM1V)는 목요일 (8월 7일) 2008년 1월부터 6월까지 5.3m의 영업이익을 기록했다고 발표했다.
201,1,핀란드 소프트웨어 개발업체인 Done Solutions Oyj는 순이익이 2005년 2.3mln유로에서 2006년 3.5mln유로로 증가했다고 밝혔다.
202,1,1분기 영업이익은 전년 동기 33mln에서 41mln유로로 상승했다.
203,1,"인수에 이어 릴라콤은 핀란드 내 입지를 강화해 모바일 및 고정 네트워크 구축, 설치, 유지보수 서비스를 통해 사업자와 사무실 시장에 서비스를 제공할 예정이다."
204,1,"2010년 첫 9개월 동안 회사의 순이익은 2009년 해당 기간의 30만 유로에서 4,100만 유로로 증가하였다."
205,1,헬싱키 (AFX) - 소매 및 도매 그룹인 Kesko는 2월 순매출이 659.4mln 유로로 전년 동기 대비 10.8pct 증가했다고 발표했다.
206,1,그러나 2010년 순매출액은 2009년 582.3m에서 598.3m로 증가한 것으로 보인다.
207,1,그러나 2010년 4월부터 6월까지 매출이 성장세로 돌아섰다고 페카 엘로홀마 CEO는 말했다.
208,1,핀란드 양조장이 장악하고 있는 라구티스는 맥주 판매량이 1044만 리터로 5.4퍼센트 증가했으며 11.09퍼센트 시장 점유율을 기록했다.
209,1,노르딕 그룹 발트 음료 홀딩(BBH)이 운영하는 스비투리스-우테노스 알루스는 올 1월부터 5월까지 맥주 판매량이 4.7퍼센트 증가한 4622만 리터를 기록했다.
210,0,2007년 컨템퍼스는 69.3KNO의 수익을 창출하였다.
211,1,"게다가, 코네는 에스컬레이터를 위한 2년 유지 보수 계약을 맺었다."
212,1,"리투아니아 맥주협회 회원들은 12월에만 총 2,030만 리터의 맥주를 판매했는데, 이는 2004년 12월의 1,992만 리터의 판매량보다 1.9% 증가한 수치다."
213,1,2009년 1월부터 9월까지 그룹의 순이자 수익은 2008년 1월부터 9월까지 74.3 mn에서 112.4 mn으로 증가했다.
214,1,2010년 1분기에 +_land 은행의 순이자 수익은 9.1 mn에서 9.7 mn으로 증가했다.
215,1,스웨덴에서는 검토 대상 기간의 영업이익이 총 3.4 유로로 2005년 같은 기간보다 30.8% 증가했다.
216,1,2009년 4분기 오리온의 순이익은 전년 동기 대비 33.8% 증가한 33억 유로로 집계됐다.
217,1,2010년 2분기 순이익은 2009년 4월부터 6월까지 250만 유로에서 310만 유로로 증가했다.
218,1,2010년 2분기 순이익은 2009년 4월부터 6월까지 2.5백만 유로에서 3.1만 유로로 증가했다.
219,1,지난 3분기 순매출액은 전년 동기 대비 12% 증가한 1억5천950만 유로로 비슷한 수준의 환율 성장률로 6% 증가했다.
220,1,"3분기 순매출은 전년 동기 대비 12% 증가한 159.5m 유로를 기록했으며, 비슷한 수준의 환율 성장률로 6% 증가했다."
221,0,인틱은 2007년 인도 사업부로부터 10mln 유로($13.2mln)의 매출을 올릴 것으로 추산하고 있다.
222,1,시장점유율은 48.51%로 1년 전(48.31%)보다 크게 늘었다.
223,0,연간 총 수익은 160mln zloty ($56.9mln-42.3mln 유로)이다.
224,1,"곡물, 농업, 창고 기계 및 악세사리 소매업 및 도매업자인 케스코 아그로 에스티는 2007년 8100만 유로의 순매출액을 기록했는데, 이는 전년 대비 10분의 1이 증가한 수치이다."
225,1,케스코의 자동차 수입·소매 사업인 VV-Auto는 판매량이 17.1ppt 증가했다.
226,1,코네의 순매출은 2008년 첫 9개월 동안 전년 동기 대비 약 14% 증가했다.
227,1,(ADP News ) - 2009년 2월 11일 - 핀란드 관리 소프트웨어 솔루션 제공업체 Ixonos Oyj(HEL : XNS1V)는 오늘 순이익이 2007년 310만 유로에서 2008년 350만 유로로 증가했다고 밝혔습니다.
228,1,(ADP News ) - 2009년 2월 12일 - 핀란드 IT 솔루션 공급업체인 Affecto Oyj(헬: AFE1V)는 2007년 700만 유로에서 2008년 850만 유로(USD 11m)로 순이익이 증가했다고 밝혔습니다.
229,1,"(ADP News ) - 2009년 2월 6일 핀란드 낚시 태클 회사 Rapala VMC Corp(헬: RAP1V)는 순이익이 2007년 1750만 유로에서 2008년 1,920만 유로로 증가했다고 밝혔습니다."
230,1,(ADP News ) - 2008년 11월 5일 - 핀란드의 전자 측정 제품 및 솔루션 제조업체인 Vaisala Oyj(OMX : VAIAS)는 오늘 순이익이 2008년 첫 9개월 동안 1천 8백만 유로(23.1m)로 증가했다고 밝혔습니다.
231,1,"(ADP News ) - 2008년 10월 29일 - 핀란드의 리프팅 장비 제조업체 코네크라네스 오이 (OMX : KCR1V)는 자사의 순이익이 2008년 첫 9개월 동안 7,360만 유로에서 1억 1,660만 유로 ($149.1m)로 증가했다고 오늘 밝혔다."
232,1,메소는 2008년에 비슷한 환율로 순매출이 약 10% 증가할 것으로 예상하고 있다.
233,0,"M-real은 2006년에 EUR5.6BN의 매출을 올렸으며 15,500명의 직원을 두고 있다."
234,1,"네스테 석유 회사 사측은 핀란드 네스테의 B-cd 포르부 정제소에서 바이오디젤 생산을 위한 동물성 지방을 공급하기 위해 핀란드 식품 제조업체가 소유한 혼카요키 오이, 파인데스트 단백질 오이 등과 장기 조달 계약을 체결했다."
235,1,순이자 수입은 2004년 30.0 mn에서 31.4 mn으로 4.5% 증가했다.
236,1,순이자 수입은 152.2 mn으로 2008년 101.0 mn에서 증가하였다.
237,1,순이자 수익은 32.7 mn에서 39.3 mn으로 증가했다.
238,1,식물성 오일 사업의 순매출은 10.1 mn에서 10.6 mn으로 증가했다.
239,1,노키아 멀티미디어의 순매출액은 총 5.7억 유로로 2005년 같은 기간보다 45% 증가했다.
240,1,영업수익은 2009년 600.3 mn에서 696.4 mn으로 증가했다.
241,1,"카우팔레티 그룹의 영업이익은 2006년 3분기 1.3mn에서 1.5mn으로, 마켓플레이스의 영업이익은 1.0mn에서 1.3mn으로 증가했다."
242,1,영업이익은 1.94 mn에서 2.45 mn으로 증가했다.
243,1,영업이익은 19.9㎖에서 22.1㎖로 증가했다.
244,1,영업이익은 2006년 해당 기간의 1.1 mn에서 1.6 mn으로 증가하였습니다.
245,1,영업이익은 2006년 같은 기간의 23.2 유로에서 103.4 유로로 증가했다.
246,1,영업이익은 2006년 해당 기간의 9.7 mn에서 13.5 mn으로 증가했다.
247,1,영업이익은 2006년 해당 기간의 14.9 mn에서 26.7 mn으로 증가하였다.
248,1,영업이익은 2008년 17.5 mn에서 27.8 mn으로 증가했다.
249,1,영업이익은 2008년 해당 기간의 1.0 mn에서 3.2 mn으로 증가하였습니다.
250,1,영업이익은 3.6 mn에서 4.7 mn으로 증가했다.
251,1,영업이익은 4.6 mn에서 4.7 mn으로 증가했다.
252,1,영업이익은 2007년 해당 기간의 6.8 mn에서 9.2 mn으로 증가했습니다.
253,1,영업이익은 전년도의 1.6m 유로에서 2.4m 유로로 증가했다.
254,1,"영업이익이 EUR106,000에서 EUR21M으로 급증했습니다."
255,1,"영업이익은 총 37,7 mn 유로로 2006년 같은 기간의 37.2 mn보다 약간 증가했다."
256,1,영업이익은 5.5 mn 유로로 -0.7 mn에서 증가하였다.
257,1,영업이익은 EUR7.5MN에서 11.4MN으로 증가했다.
258,1,영업이익은 139.7 mn으로 113.8 mn보다 23% 증가했다.
259,1,"2010년 1월부터 9월까지, 7월부터 9월까지 각각 5억7600만 유로와 17억 유로로 전년 동기 대비 40%, 30% 증가했다."
260,1,수주액은 전년 대비 55% 증가한 732만 유로로 집계됐다.
261,1,오리온제약은 영업이익이 2004년보다 42.5% 늘었다.
262,1,승객 수는 회계 기간 동안 8.4% 증가했다.
263,1,승객 관련 수익은 2009년 438.5 mn에서 460.8 mn으로 5.1 % 증가했다.
264,1,2009년 10월 9일 보도자료에서 루키는 핀란드 사본리나에 위치한 키론살미 해협을 가로지르는 철제 구조물의 인도 및 설치 계약을 체결했다.
265,1,세전 이익은 2005년 해당 기간의 EUR 0.4 mn에서 EUR 0.6 mn으로 상승했습니다.
266,1,"세탁스 수익은 2005년 해당 기간의 1,007 유로에서 1,019 유로로 상승했습니다."
267,1,세전 이익은 2005년 14.9 mn에서 17.8 mn으로 증가했습니다.
268,1,세전 이익은 총 397.4 유로로 164.7 mn에서 증가하였다.
269,1,"앞서 삼성전자는 올해 EBIT와 매출 성장률을 각각 20ppt, 10ppt로 안내했다."
270,1,이전에는 영업이익이 2005년 수준에 도달할 것으로 추정했다.
271,1,이 기간의 이익은 2006년 같은 기간의 33.9 mn보다 증가한 39.4 mn 유로였다.
272,1,이 기간의 이익은 1.3 mn에서 5.9 mn으로 증가했다.
273,1,이 기간의 이익은 9.8 mn으로 2004년 6.0 mn에서 증가하였다.
274,1,매출은 12% 증가하여 36억 달러(45억 달러)를 기록했다.
275,1,지난 7월부터 9월까지의 매출액은 전년 동기 대비 14% 증가한 4억6700만 유로에 달했다고 3일(현지시간) 밝혔다.
276,1,동시에 수익은 14% 증가한 4300만 유로였다.
277,1,루키 총리는 핀란드 사본리나에 위치한 키론살미 해협을 가로지르는 철제 구조물의 인도 및 설치 계약을 체결했다.
278,1,"중남미에서의 판매는 42% 증가한 432만 유로에 달했고, 총 8.7만대의 모바일 기기가 이 지역에서 판매되어 2009년 해당 기간보다 32%의 증가를 나타냈다."
279,1,의류 판매가 가장 잘 발달했다.
280,1,사노마 매거진 핀란드의 순매출액은 131.8 mn에서 140.1 mn으로 증가했다.
281,1,사타마의 2007년 3분기 순이익은 2006년 같은 기간의 27만 유로에서 27만 5천 유로로 증가했다.
282,1,섹션: 지역 뉴스 - 여객 킬로미터로 측정한 핀에어의 8월 아시아 지역 교통 수요는 작년에 비해 34.9% 증가했다.
283,1,노르딕 그룹 발트 음료 홀딩(BBH)이 지배하는 스비투리스-우테노스 알루스는 올 1~9월 맥주 판매량이 6.1% 증가한 1억199만L를 기록했다.
284,1,이는 지난해 예상 판매량 1억1700만대에 비해 증가한 수치이다.
285,1,이 협약은 테클라 스트럭쳐스의 사용 범위를 교량 설계로 확대한다.
286,1,목표는 2006년에 최소한 5분의 1의 판매량을 늘리는 것이다.
287,1,이 체인점은 2005년 전체 매출액이 2억9800만 유로로 전년 대비 19.5% 증가했다.
288,1,이 회사는 2008년 순매출이 2007년보다 5-10% 증가할 것으로 예상하고 있다.
289,1,그 회사는 2008년 상반기 순매출이 예년 수준에 도달할 것으로 예상하고 있다.
290,1,이 회사는 새로운 선단을 건조하고 있으며 6만5200dwt급 P-Max 유조선 10척을 발주했다.
291,1,회사의 총 영업이익(EBIT)은 0.0 mn로 전년 동기 대비 -0.3 mn보다 증가하였다.
292,1,"EPS 전망은 2007년에 5.6pct, 2008년에 7.0pct가 증가하였다."
293,1,"투자부동산의 공정가치는 총 2,534.9 mn으로 2006년 2,455.1 mn에서 증가하였다."
294,1,핀란드 정부는 19일(현지시간) 화학 및 비료 그룹 케미라 오이(Kemira Oyj)의 지분 32%를 6억5560만달러(약 8억9000만달러)에 매각했다고 밝혔다.
295,0,그 회사는 2005년에 187 mln 유로의 매출을 올렸다.
296,1,이 독일 회사는 또한 미국에 본사를 둔 AMR 코퍼레이션(NYSE : AMR)의 일부인 아메리칸 항공과 또 다른 원월드 회원사와 코드 셰어 계약을 체결했다.
297,1,"살로몬, 아토믹, 수운토 브랜드를 소유하고 있는 헬싱키에 본사를 둔 이 회사는 지난해 12월 31일까지 3개월간 순이익이 전년도의 4080만 달러보다 15% 증가한 4700만 달러를 기록했다고 밝혔다."
298,1,2006년 11월 20일 핀란드 무역 관보에 증자가 등록되었다.
299,1,그레인 트레이딩의 영업이익은 2005년 1.4 mn에서 2.0 mn으로 증가하였다.
300,1,주가는 수요일 이틀째 상승해 이틀간 12파운드까지 올랐다.0 아니면 2.0 %.
301,1,화요일 주가는 3일째 상승하여 3일 동안 1.8%인 0.50파운드까지 올랐다.
302,1,이번 거래는 발트해 지역과 동부 시장에서 확장하려는 아스포의 전략에 따른 것이다.
303,1,이 거래로 1/4분기 주당 순이익은 0.28유로 증가할 것이다.
304,1,하지만 기준금속의 가격이 다소 회복되고 있고 중국의 금속 수요도 증가했다.
305,1,"이 새로운 영업소는 Comptel의 글로벌 입지를 총 18개국으로 확장하고 있으며, 전 세계 80여 개국의 250여 고객에게 서비스를 제공하고 있습니다."
306,1,"TietoEnator 자체는 노키아의 Intellisync Mobile Suite의 무선 이메일, 캘린더, 기기 관리 기능을 사용하며, 회사는 이제 이러한 서비스를 고객들에게 확장할 것이다."
307,1,총 영업 수익은 전년 동기 대비 27.6% 증가한 6100만 유로입니다.
308,1,Vacon의 영업 현금 흐름은 1년 전 21.9 mn에서 37.1 mn으로 증가했다.
309,0,바이컨은 200kW에서 최대 2MW의 전력 범위로 루셀프롬에 드라이브를 공급한다.
310,1,"Teleste CTO Esko Mylyla는 ""사이버컴과의 기존 파트너십도 강화한다""고 말했다."
311,1,"텔레스트는 이번 새틀란 인수를 통해 케이블 사업자와 방송사, IPTV 서비스 제공업체를 위한 동영상 서비스 파트너로서 시장 입지를 더욱 확대할 계획이다."
312,1,"동사는 이번 인수로 북미, 중남미 지역까지 사업을 확대할 예정이라고 밝혔다."
313,1,8개의 엔진 신규 계약이 연장됨에 따라 이 공장은 현재 100MW 이상의 생산량을 생산할 것이라고 밝혔다.
314,1,YIT는 이번 인수가 중부 및 동유럽 시장에서의 확장을 위한 전략의 일환이라고 밝혔습니다.
315,1,`` BasWare의 제품 판매는 금융 기간 동안 24% 성장했습니다.
316,1,"`` 매그너스 로젠 라미렌트 최고경영자(CEO)는 ""2008년 3분기 이후 2010년 2분기는 순매출이 증가한 첫 분기""라고 말했다."
317,1,"`` 헤이키 알로넨 피스카스 CEO는 ""이번 거래로 디자인과 브랜드 상품에서 우리의 입지가 강화됐다""며 ""두 그룹의 중복 영업이 상대적으로 적다는 점을 지적했다""고 말했다."
318,1,2011년 2월 1일 - 핀란드 섬유 및 의류 회사 Marimeko Oyj HEL: MMO1V는 예비 영업이익이 2009년 6.3m에서 2010년 8.2m로 증가했다고 밝혔다.
319,0,핀란드 컴포넌트는 고객과 동반 성장을 목표로 2011-2015년 기간 동안 새로운 장기 전략을 발표했다.
